"filename", "language", "Lua", "YAML", "Markdown", "Shell Script", "CSS", "reStructuredText", "Diff", "XML", "C++", "Properties", "comment", "blank", "total"
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/wonderlandSystray/slider.lua", "Lua", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 54
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/wonderlandSystray/systray.lua", "Lua", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 49
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/wonderlandSystray/systray_widget.lua", "Lua", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 59
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/wonderlandSystray/test_widget.lua", "Lua", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 51
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/wonderlandSystray/volume_slider.lua", "Lua", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 53
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/wonderlandSystray/vpn_widget.lua", "Lua", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 53
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/wonderlandSystray/wifi_hotspot.lua", "Lua", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/workspace-menu/controller.lua", "Lua", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 30, 166
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/workspace-menu/init.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8
"/home/lycan/Programming/rabbithole/rabbithole/components/widgets/workspace-menu/template.lua", "Lua", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 93
"/home/lycan/Programming/rabbithole/rabbithole/environment.lua", "Lua", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12
"/home/lycan/Programming/rabbithole/rabbithole/services/animation.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22
"/home/lycan/Programming/rabbithole/rabbithole/services/color.lua", "Lua", 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 48, 366
"/home/lycan/Programming/rabbithole/rabbithole/services/error_handler/error_handler.lua", "Lua", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 67
"/home/lycan/Programming/rabbithole/rabbithole/services/error_handler/init.lua", "Lua", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8
"/home/lycan/Programming/rabbithole/rabbithole/services/icon-handler.lua", "Lua", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 51
"/home/lycan/Programming/rabbithole/rabbithole/services/modal/init.lua", "Lua", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"/home/lycan/Programming/rabbithole/rabbithole/services/modal/modal.lua", "Lua", 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33, 196
"/home/lycan/Programming/rabbithole/rabbithole/services/sessionManager/init.lua", "Lua", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/lycan/Programming/rabbithole/rabbithole/services/sessionManager/sessionManagerService.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/lycan/Programming/rabbithole/rabbithole/services/settingsManager/settings/user-variables.lua", "Lua", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/lycan/Programming/rabbithole/rabbithole/services/table-utils.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"/home/lycan/Programming/rabbithole/rabbithole/services/tag-preview.lua", "Lua", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 33
"/home/lycan/Programming/rabbithole/rabbithole/services/tesseractThemeEngine/chromaticTesseract.lua", "Lua", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35, 188
"/home/lycan/Programming/rabbithole/rabbithole/services/tesseractThemeEngine/colors.lua", "Lua", 331, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 333
"/home/lycan/Programming/rabbithole/rabbithole/services/tesseractThemeEngine/init.lua", "Lua", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 96
"/home/lycan/Programming/rabbithole/rabbithole/services/tesseractThemeEngine/theme_skel.lua", "Lua", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 188
"/home/lycan/Programming/rabbithole/rabbithole/services/tesseractThemeEngine/transitionTesseract.lua", "Lua", 972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 225, 1220
"/home/lycan/Programming/rabbithole/rabbithole/services/workspaceManagerService/init.lua", "Lua", 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 88, 543
"/home/lycan/Programming/rabbithole/rabbithole/services/workspaceManagerService/workspace.lua", "Lua", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 157
"/home/lycan/Programming/rabbithole/rabbithole/services/workspaceManagerService/workspaceManager.lua", "Lua", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 92
"/home/lycan/Programming/rabbithole/rabbithole/systems/bling-tag-preview.lua", "Lua", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 32
"/home/lycan/Programming/rabbithole/rabbithole/systems/bling-wallpaper-engine.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 41
"/home/lycan/Programming/rabbithole/rabbithole/systems/global.lua", "Lua", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 27
"/home/lycan/Programming/rabbithole/rabbithole/systems/sloppy-focus.lua", "Lua", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 22
"/home/lycan/Programming/rabbithole/rabbithole/systems/theme-loader.lua", "Lua", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/home/lycan/Programming/rabbithole/rabbithole/ui/default/center.lua", "Lua", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/home/lycan/Programming/rabbithole/rabbithole/ui/default/init.lua", "Lua", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 31
"/home/lycan/Programming/rabbithole/rabbithole/ui/default/left.lua", "Lua", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/lycan/Programming/rabbithole/rabbithole/ui/default/right.lua", "Lua", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/home/lycan/Programming/rabbithole/rabbithole/ui/default/titlebar.lua", "Lua", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 35
"/home/lycan/Programming/rabbithole/rc.lua", "Lua", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 48
"/home/lycan/Programming/rabbithole/scripts/awmtt.sh", "Shell Script", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 35, 22, 183
"/home/lycan/Programming/rabbithole/scripts/hook.sh", "Shell Script", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 4, 14, 76
"/home/lycan/Programming/rabbithole/scripts/noti.lua", "Lua", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/lycan/Programming/rabbithole/scripts/total_number_of_tags.sh", "Shell Script", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/home/lycan/Programming/rabbithole/sub/awesome-sharedtags/README.md", "Markdown", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 16, 154
"/home/lycan/Programming/rabbithole/sub/awesome-sharedtags/doc/ldoc.css", "CSS", 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 11, 42, 305
"/home/lycan/Programming/rabbithole/sub/awesome-sharedtags/init.lua", "Lua", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 30, 197
"/home/lycan/Programming/rabbithole/sub/awesome-sharedtags/rc.lua.patch", "Diff", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 9, 105
"/home/lycan/Programming/rabbithole/sub/bling/AUTHORS.md", "Markdown", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/lycan/Programming/rabbithole/sub/bling/README.md", "Markdown", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"/home/lycan/Programming/rabbithole/sub/bling/docs/_sidebar.md", "Markdown", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
